,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
698,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",107,mul,2.89751E-14,2.73735E-10,0,ext
699,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",106,sub,2.81049E-01,3.51893E+01,0,ext
700,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,108,div,3.33292E+00,2.48011E+04,9,ext
701,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",104,sub,1.50037E-15,8.53003E-14,0,ext
702,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",100,add,3.59857E+00,1.96849E+01,1,ext
703,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",103,mul,4.98524E-16,1.04234E-10,0,ext
704,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,105,sub,2.89835E-15,1.26188E-15,0,ext
705,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",104,div,4.21050E+01,3.72284E+01,9,ext
706,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",104,mul,1.07929E-01,3.40062E+03,0,ext
707,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",104,sub,5.10881E-01,1.08384E+00,1,ext
708,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",105,add,1.89085E-15,4.06558E-13,0,ext
709,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",106,sub,3.44213E-14,8.54568E-14,0,ext
710,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",107,add,1.56766E-15,4.14403E-13,0,ext
711,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",106,mul,8.60105E-15,2.73122E-10,0,ext
712,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,107,div,4.33182E-02,5.95716E+02,9,ext
713,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,106,sub,7.62606E-02,5.01966E-01,0,ext
714,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,103,div,3.83650E-03,9.83342E+00,3,ext
715,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,103,mul,6.64263E-03,2.55440E-01,0,ext
716,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",100,add,2.68818E-01,4.10807E-13,0,ext
717,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",105,sub,6.61511E-01,8.11048E+01,3,ext
718,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,104,mul,4.35862E-02,2.53331E-01,0,ext
719,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",108,mul,1.05933E+00,5.32374E+03,9,ext
720,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",103,div,3.69414E+00,2.14387E+01,9,ext
721,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,104,sub,6.21398E-02,4.98679E-01,0,ext
722,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,109,add,5.98023E-02,4.23365E-01,0,ext
723,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",108,sub,5.94796E+00,2.90552E+00,9,ext
724,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,100,div,8.15810E+01,1.26289E+05,9,ext
725,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",106,sub,6.08164E+00,1.34497E+00,4,ext
726,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",105,sub,5.17403E-01,4.65641E+01,0,ext
727,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",104,div,3.82349E+01,1.13062E+01,9,ext
