,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
197,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",104,sub,6.17824E+00,6.23336E+00,1,int
198,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",101,add,1.51235E-14,9.87140E-15,0,int
199,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,108,div,6.64015E+01,1.22259E+05,9,int
200,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",107,sub,6.78563E-06,6.48106E-06,7,int
201,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",101,mul,1.20369E+00,9.69932E-01,1,int
202,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",105,mul,8.54893E-01,9.52167E-01,1,int
203,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",101,div,5.51680E+01,4.77429E+04,9,int
204,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,107,mul,3.23309E-17,3.99384E-17,0,int
205,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,109,sub,1.10699E-16,2.10716E-16,0,int
206,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",104,add,9.91308E-15,1.02009E-14,0,int
207,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",104,add,4.13760E-14,3.40012E-14,0,int
208,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",106,sub,1.37549E-05,4.62747E-02,2,int
209,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",102,add,4.43470E-14,3.35695E-14,0,int
210,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",107,sub,3.12757E-01,3.88319E-01,0,int
211,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",101,add,3.80211E+00,3.50335E+00,1,int
212,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,104,div,4.71190E+00,3.39579E+04,9,int
213,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",101,div,4.10987E-05,3.43835E-02,3,int
214,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",105,sub,6.28707E-15,4.89805E-15,0,int
215,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,109,add,3.73887E-16,3.96208E-16,0,int
216,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,107,sub,9.73164E-02,7.95298E-02,0,int
217,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",108,sub,1.50940E-15,1.13664E-15,0,int
218,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",102,div,1.24194E+02,6.49216E+04,9,int
219,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",109,sub,8.27928E-01,8.94015E-01,0,int
220,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",101,div,4.97369E+01,3.96451E+04,9,int
221,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",103,mul,3.15422E-15,3.70869E-15,0,int
222,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",104,sub,6.17824E+00,6.23336E+00,1,int
223,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",107,mul,2.57418E-16,3.69077E-16,0,int
224,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",101,sub,8.47123E-02,3.69103E+01,7,int
225,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,104,div,9.85608E-05,4.67283E-02,2,int
226,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,109,sub,7.12951E-02,8.03610E-02,0,int
227,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",105,sub,1.24435E+01,2.71582E+03,9,int
228,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,109,mul,1.97111E-15,2.47100E-11,0,int
229,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",102,sub,7.79677E-01,8.32316E-01,1,int
230,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-1, 1)","(-10, -5)",109,mul,1.37045E-01,1.69858E-01,0,int
231,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",106,div,1.90713E+02,1.09905E+05,9,int
232,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",101,add,5.75671E-15,1.03042E-14,0,int
233,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",105,div,2.01008E+01,8.42503E+04,9,int
234,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",100,div,1.77539E+01,9.55507E+03,9,int
235,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,108,add,9.21145E-01,9.17077E-01,0,int
236,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,109,div,1.45243E+01,8.64259E+04,9,int
237,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",107,div,1.11592E+01,7.77805E+05,9,int
238,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",103,sub,4.30867E-15,4.99007E-15,0,int
239,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",101,add,3.31549E-15,3.65244E-15,0,int
240,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",106,sub,2.95711E-01,3.89783E-01,0,int
241,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",103,add,8.94597E-15,8.54823E-04,0,int
242,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,103,mul,3.42595E-15,1.21728E-14,0,int
243,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",109,mul,2.13529E-16,3.71225E-16,0,int
244,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,109,mul,3.33354E-14,4.72119E-14,0,int
245,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-4, 2)","(8, 10)",106,mul,4.79458E-01,7.47504E-01,0,int
246,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,108,add,2.57390E-16,3.97158E-16,0,int
247,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",101,mul,6.22984E-01,7.58543E-01,0,int
248,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",103,div,2.47591E+02,2.20547E+05,9,int
249,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",106,div,1.81191E+01,6.99525E+05,9,int
250,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,109,add,3.73887E-16,3.96222E-16,0,int
251,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",107,add,1.60771E-15,1.13413E-15,0,int
252,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,100,mul,2.78092E-17,4.07312E-17,0,int
253,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-4, 2)","(8, 10)",109,sub,8.27928E-01,8.94015E-01,0,int
254,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",102,div,7.81149E+01,3.02618E+04,9,int
255,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",104,mul,5.79635E+01,5.47941E+01,8,int
256,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,109,add,7.84646E-01,9.16814E-01,0,int
257,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",102,sub,4.39627E-01,6.87836E+00,9,int
258,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",105,mul,5.58945E-13,7.73376E-13,0,int
259,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",107,div,2.28390E+01,1.73821E+04,9,int
260,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-3, 3)","(8, 10)",105,mul,8.54893E-01,9.52167E-01,1,int
261,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",101,div,5.03961E+01,3.96319E+04,9,int
262,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",108,sub,5.49089E-15,4.96712E-15,0,int
263,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,101,add,9.57342E-01,9.16767E-01,0,int
